rutemisor,tipodte,fchemis,folio,rutrecep,nrolindet,nmbitem,qtyitem,prcitem,montoitem,cmnarecep,cmnaorigen
33612,33,2018-05-08,10663,766511,2,ANILLO CONCRETO 80X15,1.000000,9159.000000,9159.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-08,10663,766511,3,TAPA CONCRETO 80,1.000000,18403.000000,18403.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-08,10663,766511,4,TIRA PVC 110,1.000000,7479.000000,7479.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-08,10663,766511,5,NICHO 50,1.000000,10504.000000,10504.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-08,10663,766511,6,S/CEMNTO,1.000000,3067.000000,3067.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-12,10700,765773,1,tira tubo 1 1/2,1.000000,6302.000000,6302.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-12,10700,765773,2,orines,6.000000,84.000000,504.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-10,10691,765514,1,tira perfil 40x20x1,1.000000,4117.000000,4117.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-10,10691,765514,2,soldadura,1.000000,3781.000000,3781.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-10,10691,765514,3,papel engomado 3/4,5.000000,756.000000,3780.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-10,10691,765514,4,bolsa remaches,1.000000,1680.000000,1680.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-10,10691,765514,5,bolsa basura,1.000000,1890.000000,1890.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-04,10648,709836,1,PORTACANDO,1.000000,756.000000,756.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-04,10648,709836,2,CERRADURA TUBULAR,1.000000,15882.000000,15882.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-08,10666,764852,1,SACO DE CEMENTO,4.000000,3067.000000,12268.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-08,10666,764852,2,CLAVO 21/2,1.000000,1218.000000,1218.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-08,10666,764852,3,CLAVO 3,1.000000,1218.000000,1218.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-08,10666,764852,4,MADERA 2*3,2.000000,1512.000000,3024.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-08,10666,764852,5,CLAVO 4,1.000000,1218.000000,1218.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-10,10690,965583,1,tapagoteras,4.000000,327.000000,1308.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-10,10690,965583,2,tapa pvc 40,1.000000,294.000000,294.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-10,10690,965583,3,mortero piso,3.000000,3277.000000,9831.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-09,10677,766511,1,VINILIT POMO MEDIANO,1.000000,1512.000000,1512.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-09,10677,766511,2,COPLA 110,1.000000,1596.000000,1596.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-09,10677,766511,3,MTS PVC 110,2.000000,1344.000000,2688.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-02,10627,762212,1,lija madera,4.000000,168.000000,672.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-02,10627,762212,2,caja tornillos madera,1.000000,2100.000000,2100.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-02,10627,762212,3,esquinero metalcom,10.000000,714.000000,7140.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-04-19,10510,66717,1,CARETA SOLDAR,1.000000,3277.000000,3277.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-17,10741,788473,1,RATICIDA,2.000000,2184.000000,4368.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-17,10741,788473,2,ALCOHOL QUEMAR,1.000000,1680.000000,1680.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-17,10742,99240,1,TUBO ZINC 4 1/2,1.000000,2689.000000,2689.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-19,10772,762292,1,SEGUN GUIA 23408 26/4,1.000000,14782.000000,14782.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-18,10751,898910,1,SEGUN GUIA 23386 14/4,1.000000,53563.000000,53563.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-18,10765,762606,1,ENCHUFE 1/2*1/2,1.000000,5042.000000,5042.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-18,10765,762606,2,TRIPLE 1/2 BRONCE,1.000000,1008.000000,1008.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-18,10765,762606,3,TEFLON,1.000000,252.000000,252.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-18,10767,967248,1,cadena 6,15.000000,1597.000000,23955.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-18,10767,967248,2,broca mm,1.000000,966.000000,966.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-18,10767,967248,3,candato,1.000000,3277.000000,3277.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-18,10767,967248,4,tapon,1.000000,168.000000,168.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-18,10767,967248,5,cancamo anclaje,1.000000,462.000000,462.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-22,10787,761943,1,cemento,10.000000,3067.000000,30670.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-22,10787,761943,2,galon fast,1.000000,5037.000000,5037.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-23,10793,898910,1,segun guia 23419 8/05,1.000000,83840.000000,83840.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-19,10781,67307,1,MORTERO PISO SACI,6.000000,3067.000000,18402.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-18,10762,651508,1,SEGUN GUIA 23421 4/5,1.000000,34622.000000,34622.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-22,10783,762238,1,reduccion 110x50,1.000000,1218.000000,1218.0000,LA CALERA,VILLA ALEMANA
33612,33,2018-05-22,10783,762238,2,tee 75,1.000000,1596.000000,1596.0000,LA CALERA,VILLA ALEMANA
33612,33,2018-05-22,10783,762238,3,tee 110x75,1.000000,2689.000000,2689.0000,LA CALERA,VILLA ALEMANA
33612,33,2018-05-22,10783,762238,4,butano,4.000000,1092.000000,4368.0000,LA CALERA,VILLA ALEMANA
33612,33,2018-05-22,10783,762238,5,hojas sierra,4.000000,1134.000000,4536.0000,LA CALERA,VILLA ALEMANA
33612,33,2018-05-22,10783,762238,6,flexible 30,3.000000,1302.000000,3906.0000,LA CALERA,VILLA ALEMANA
33612,33,2018-05-22,10783,762238,7,broca fierro 8,1.000000,2310.000000,2310.0000,LA CALERA,VILLA ALEMANA
33612,33,2018-05-22,10783,762238,8,tee sanit 50 pvc,1.000000,798.000000,798.0000,LA CALERA,VILLA ALEMANA
33612,33,2018-05-22,10783,762238,9,tee 110x50,1.000000,1932.000000,1932.0000,LA CALERA,VILLA ALEMANA
33612,33,2018-05-22,10783,762238,10,codo 75x45,1.000000,841.000000,841.0000,LA CALERA,VILLA ALEMANA
33612,33,2018-05-23,10797,761975,1,plancha zinc liso,1.000000,5798.000000,5798.0000,SANTIAGO,VILLA ALEMANA
33612,33,2018-05-23,10797,761975,2,caballete zinc 200mts,2.000000,5462.000000,10924.0000,SANTIAGO,VILLA ALEMANA
33612,33,2018-05-23,10797,761975,3,silicona tapa gotera,1.000000,2899.000000,2899.0000,SANTIAGO,VILLA ALEMANA
33612,33,2018-05-23,10802,113615,1,SEGUN  GUIA 23427 9/5/18,1.000000,38529.000000,38529.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-18,10764,761943,1,SACO CEMENTO,2.000000,3070.000000,6140.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-18,10753,788333,1,SEGUN GUIA 23394  20/4,1.000000,54950.000000,54950.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-17,10732,760898,1,MTS MANGUERA 1,25.000000,1008.000000,25200.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-17,10732,760898,2,GOPREN 1/4,2.000000,6638.000000,13276.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-17,10732,760898,3,LLAVE JARDIN 1,1.000000,5469.000000,5469.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-17,10732,760898,4,PICAPORTE,5.000000,1008.000000,5040.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-17,10732,760898,5,IMAN,1.000000,258.000000,258.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-17,10732,760898,6,CODOS 32,2.000000,294.000000,588.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-17,10732,760898,7,TERMINAL 32 HI,1.000000,589.000000,589.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-23,10801,765763,1,PERNOS COMPLETOS,4.000000,1117.000000,4468.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-15,10716,785905,1,TIRA PVC 32,1.000000,3193.000000,3193.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-15,10716,785905,2,TIRAPVC 40,1.000000,3949.000000,3949.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-15,10716,785905,3,LIJA FE,1.000000,495.000000,495.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-15,10716,785905,4,COPLA PVC 32,3.000000,294.000000,882.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-15,10716,785905,5,COPLA PVC 40,3.000000,411.000000,1233.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-15,10716,785905,6,TAPA GORRO PVC 32,1.000000,252.000000,252.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-24,10813,92779,1,S/NOTA VENTA 8635,1.000000,18025.000000,18025.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-22,10784,762450,1,antiparras,4.000000,1260.000000,5040.0000,LIMACHE,VILLA ALEMANA
33612,33,2018-05-22,10784,762450,2,lapiz carpintero,2.000000,832.000000,1664.0000,LIMACHE,VILLA ALEMANA
33612,33,2018-05-24,10810,898910,1,S/NOTA VENTA 8624,1.000000,2268.000000,2268.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-24,10810,898910,2,S/NOTA VENTA 8627,1.000000,7899.000000,7899.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-24,10810,898910,3,S/NOTA VENTA 8630,1.000000,13109.000000,13109.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-24,10810,898910,4,S/NOTA VENTA 8634,1.000000,4075.000000,4075.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-24,10810,898910,5,S/NOTA VENTA 8639,1.000000,14874.000000,14874.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-24,10810,898910,6,S/NOTA VENTA 8642,1.000000,2605.000000,2605.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-19,10771,84023,1,SEGUN GUIA 23409 27/04,1.000000,15840.000000,15840.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-16,10721,760604,1,CODOS SOMER,2.000000,3193.000000,6386.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-16,10721,760604,2,TERMINAL HE 50,1.000000,579.000000,579.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-16,10721,760604,3,TERMINAL HI 25,1.000000,336.000000,336.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-16,10721,760604,4,REDUCCION. 50X25,1.000000,841.000000,841.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-16,10721,760604,5,TEFLON 3/4,1.000000,550.000000,550.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-16,10721,760604,6,LLAVE BOLA 3/4,1.000000,3579.000000,3579.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-16,10721,760604,7,PEGAMENTO,1.000000,3235.000000,3235.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-17,10734,786181,1,PALOS 2X2 BRUTOS,3.000000,966.000000,2898.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-17,10734,786181,2,CLAVO 4,1.000000,1218.000000,1218.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-17,10734,786181,3,CLAVO3,1.000000,1218.000000,1218.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-17,10734,786181,4,JUEGO VISAGRAS,2.000000,831.000000,1662.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-17,10734,786181,5,MANILLA MUEBLE,2.000000,924.000000,1848.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-17,10736,766511,1,UNION AMERICANA,1.000000,1849.000000,1849.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-17,10736,766511,2,TAPON 1/2 BRONCE,1.000000,336.000000,336.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-17,10738,66717,1,S/ BEKRON,4.000000,2478.000000,9912.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-17,10739,768177,1,mts cable -artefacto,4.000000,831.000000,3324.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-17,10739,768177,2,flexible 50,2.000000,1554.000000,3108.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-17,10739,768177,3,llave paso 1/2 HI HI,1.000000,2352.000000,2352.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-17,10739,768177,4,BOLSA GUAIPE,1.000000,1512.000000,1512.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-16,10726,764006,1,TAPAGOTERA SACHET,2.000000,1849.000000,3698.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-16,10726,764006,2,MTS CORDEL 6,2.000000,1596.000000,3192.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-16,10726,764006,3,SILICONA TABLERO,1.000000,2394.000000,2394.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-16,10726,764006,4,CANDADO 50MM,1.000000,4957.000000,4957.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-17,10731,763236,1,D7CORTE 9 PREMIER,2.000000,2344.000000,4688.0000,ANGOL,VILLA ALEMANA
33612,33,2018-05-17,10731,763236,2,D/DESVASTE 9,1.000000,3067.000000,3067.0000,ANGOL,VILLA ALEMANA
33612,33,2018-05-18,10763,651508,1,SEGUN GUIA 23422 7/5,1.000000,5251.000000,5251.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-18,10763,651508,2,SEGUN GUIA 23425 8/5,1.000000,8537.000000,8537.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-18,10763,651508,3,SEGUN GUIA 23428 9/5,1.000000,74647.000000,74647.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-23,10796,162048,1,tizados,1.000000,2479.000000,2479.0000,CASABLANCA,VILLA ALEMANA
33612,33,2018-05-23,10796,162048,2,metro trenza,10.000000,84.000000,840.0000,CASABLANCA,VILLA ALEMANA
33612,33,2018-05-23,10796,162048,3,lapiz plumon,1.000000,840.000000,840.0000,CASABLANCA,VILLA ALEMANA
33612,33,2018-05-23,10799,732456,1,picaporte,1.000000,3193.000000,3193.0000,VALPARAISO,VILLA ALEMANA
33612,33,2018-05-23,10795,764527,1,litros de sintetico,3.000000,1681.000000,5043.0000,LAS CONDES,VILLA ALEMANA
33612,33,2018-05-22,10786,765773,1,codo 75 sanita,4.000000,1134.000000,4536.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-22,10786,765773,2,codo 50 sanit,4.000000,504.000000,2016.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-22,10786,765773,3,copla 50 sanit,2.000000,462.000000,924.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-22,10786,765773,4,copla hidraulica 50,2.000000,747.000000,1494.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-22,10786,765773,5,huincha aislante 3m,2.000000,1050.000000,2100.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-22,10786,765773,6,brocas fierro,2.000000,7598.000000,15196.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-16,10725,765328,1,TIRA CAÑERIA M 1/2,1.000000,14201.000000,14201.0000,LA SERENA,VILLA ALEMANA
33612,33,2018-05-16,10725,765328,2,CODOS BRONCES 1/2,5.000000,420.000000,2100.0000,LA SERENA,VILLA ALEMANA
33612,33,2018-05-16,10725,765328,3,S/CEMNTOS,2.000000,3067.000000,6134.0000,LA SERENA,VILLA ALEMANA
33612,33,2018-05-16,10725,765328,4,LIJA FIERRO,1.000000,462.000000,462.0000,LA SERENA,VILLA ALEMANA
33612,33,2018-05-16,10725,765328,5,ROLLO ESTAÑO 1/2 KG,1.000000,8319.000000,8319.0000,LA SERENA,VILLA ALEMANA
33612,33,2018-05-16,10725,765328,6,PASTA SOLDAR,1.000000,714.000000,714.0000,LA SERENA,VILLA ALEMANA
33612,33,2018-05-23,10803,785905,1,SOQUETE LOZA,2.000000,630.000000,1260.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-23,10803,785905,2,CAJA ESTANCA,1.000000,1345.000000,1345.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-23,10803,785905,3,HUINCHA AISLADORA,1.000000,924.000000,924.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-16,10718,765632,1,cajas clavo techo,4.000000,2436.000000,9744.0000,LAS CONDES,VILLA ALEMANA
33612,33,2018-05-16,10718,765632,2,hacha,1.000000,7478.000000,7478.0000,LAS CONDES,VILLA ALEMANA
33612,33,2018-05-16,10718,765632,3,tirafondo  5x,10.000000,336.000000,3360.0000,LAS CONDES,VILLA ALEMANA
33612,33,2018-05-18,10757,651508,1,SEGUN GUIA 23401,1.000000,57302.000000,57302.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-23,10792,190824,1,guantes albañil,4.000000,1008.000000,4032.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-23,10792,190824,2,platacho de goma,1.000000,3739.000000,3739.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-23,10792,190824,3,guantes,2.000000,2016.000000,4032.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-23,10792,190824,4,balbula saco,1.000000,2100.000000,2100.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-23,10792,190824,5,cortes 4 1/2,3.000000,1176.000000,3528.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-23,10792,190824,6,terminal plansa 31/4,1.000000,252.000000,252.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-23,10792,190824,7,teflon 1/2,1.000000,420.000000,420.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-23,10792,190824,8,abrazadera,1.000000,381.000000,381.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-18,10748,763688,1,SEGUN GUIA 23383 12/4,1.000000,12840.000000,12840.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-18,10766,798666,1,terminales hi pvc 32,4.000000,714.000000,2856.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-24,10808,785905,1,SILICONA,1.000000,2764.000000,2764.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-24,10808,785905,2,RODILLO 18,1.000000,2689.000000,2689.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-24,10808,785905,3,ESPATULA,1.000000,1218.000000,1218.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-24,10808,785905,4,FLEXIBLE 30,1.000000,1302.000000,1302.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-22,10790,785905,1,caja tornillos,2.000000,2100.000000,4200.0000,QUILPUE,VILLA ALEMANA
33612,33,2018-05-18,10752,762292,1,SEGUN GUIA 23377 6/4,1.000000,3866.000000,3866.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-15,10714,764987,1,CARBONILOLO 1 LTS,5.000000,2100.000000,10500.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-15,10714,764987,2,ACITE LINAZA 1 LTS,1.000000,2268.000000,2268.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-23,10804,66717,1,MTS LIJA,1.000000,3025.000000,3025.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-23,10804,66717,2,TARRO AGORET,1.000000,2436.000000,2436.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-23,10804,66717,3,CODO BRONCCE 1/2,4.000000,420.000000,1680.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-23,10804,66717,4,GAS  ESPRAY,1.000000,1672.000000,1672.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-23,10804,66717,5,MTS ESTAÑO,2.000000,2100.000000,4200.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-16,10728,765622,1,MTS MANGUERA,20.000000,327.000000,6540.0000,LIMACHE,VILLA ALEMANA
33612,33,2018-05-16,10728,765622,2,PLANZA 1/2 HI,1.000000,178.000000,178.0000,LIMACHE,VILLA ALEMANA
33612,33,2018-05-16,10728,765622,3,ABRAZADERA 02,1.000000,296.000000,296.0000,LIMACHE,VILLA ALEMANA
33612,33,2018-05-16,10728,765622,4,TEFLON,1.000000,422.000000,422.0000,LIMACHE,VILLA ALEMANA
33612,33,2018-05-19,10779,66717,1,SACOS DE CEMENTO,20.000000,3067.000000,61340.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-19,10775,763258,1,CAJA CHUCKY,1.000000,1302.000000,1302.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-19,10775,763258,2,ENCHUFE EMB SIMPLE 16 A,1.000000,1218.000000,1218.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-19,10775,763258,3,HUINCHA AISLAR,1.000000,798.000000,798.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-19,10775,763258,4,GUANTES,2.000000,924.000000,1848.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-23,10798,162766,1,kg soldadura 1/8,1.000000,3781.000000,3781.0000,SAN JOAQUIN,VILLA ALEMANA
33612,33,2018-05-23,10798,162766,2,1/4 caja tricisin,1.000000,4537.000000,4537.0000,SAN JOAQUIN,VILLA ALEMANA
33612,33,2018-05-23,10798,162766,3,caja autoperforantes 1/2,1.000000,4201.000000,4201.0000,SAN JOAQUIN,VILLA ALEMANA
33612,33,2018-05-23,10798,162766,4,clavo 4,1.000000,1218.000000,1218.0000,SAN JOAQUIN,VILLA ALEMANA
33612,33,2018-05-19,10780,66717,1,S/CEMNTO,5.000000,3067.000000,15335.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-24,10807,762246,1,S/CEMNTO,15.000000,3067.000000,46005.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-24,10807,762246,2,RODILLO,1.000000,2059.000000,2059.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-22,10791,760627,1,galones anticorrosivos,2.000000,13865.000000,27730.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-22,10791,760627,2,rollos papael engomado,4.000000,1008.000000,4032.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-22,10791,760627,3,paquetees amarras,2.000000,1260.000000,2520.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-16,10724,764987,1,S7CEMNTO,1.000000,3067.000000,3067.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-16,10724,764987,2,LT CARBONILEO,1.000000,2100.000000,2100.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-18,10759,767945,1,RODILLO ESPONJA,1.000000,1639.000000,1639.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-18,10759,767945,2,CANCAMOS,4.000000,210.000000,840.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-18,10759,767945,3,TORNILLOS P BRONCA,6.000000,25.000000,150.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-22,10789,781962,1,barras coper,4.000000,2773.000000,11092.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-22,10789,781962,2,disco diamantado 7,2.000000,10588.000000,21176.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-18,10755,763236,1,PERFIL 20*30 2MTS 5840,3.000000,5840.000000,17520.0000,ANGOL,VILLA ALEMANA
33612,33,2018-05-18,10755,763236,2,POMELES 3/4,2.000000,2513.000000,5026.0000,ANGOL,VILLA ALEMANA
33612,33,2018-05-18,10758,651508,1,SEGUN GUIA 23403 25/4,1.000000,15168.000000,15168.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-18,10761,651508,1,SEGUN GUIA 23414 3/5,1.000000,41857.000000,41857.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-22,10788,43467,1,lija metal,1.000000,462.000000,462.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-22,10788,43467,2,tapones hi pvc,2.000000,168.000000,336.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-22,10788,43467,3,metro estaño 1/2,1.000000,1008.000000,1008.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-22,10788,43467,4,taponrd so 1/2,2.000000,328.000000,656.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-05-17,10740,762602,1,CLAVOS KILO,4.000000,1218.000000,4872.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-19,10776,763688,1,SEGUN GUIA 23406 26/4,1.000000,14496.000000,14496.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-24,10811,66717,1,PARES BISAGRAS,3.000000,2521.000000,7563.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-24,10811,66717,2,METRO LIJA 50,1.000000,5462.000000,5462.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-24,10811,66717,3,METRO MANGUERA,10.000000,504.000000,5040.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-24,10811,66717,4,PERNO ANCLAJE,4.000000,588.000000,2352.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-18,10754,778149,1,CORDEL 1/2 50 MTS,50.000000,547.000000,27350.0000,VALPARAISO,VILLA ALEMANA
33612,33,2018-05-16,10720,761140,1,MASCARA PROTECTORA,1.000000,5034.000000,5034.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-24,10812,651508,1,S/NOTA VENTA 8628,1.000000,13109.000000,13109.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-05-16,10723,765369,1,MTS PVC SANIT 40,3.000000,630.000000,1890.0000,VILLA ALEMANA,VILLA ALEMANA
